resultId,raceId,driverId,constructorId,number,grid,position,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22596,929,1,131,44,1,1,25.0,57,38,5,1:37.857,199.098,1
22597,929,8,6,7,4,2,18.0,57,42,1,1:36.311,202.294,1
22598,929,3,131,6,3,3,15.0,57,36,3,1:37.326,200.184,1
22599,929,822,3,77,5,4,12.0,57,16,6,1:38.095,198.615,1
22600,929,20,6,5,2,5,10.0,57,38,2,1:36.624,201.639,1
22601,929,817,9,3,7,6,8.0,57,53,12,1:38.948,196.903,1
22602,929,154,208,8,10,7,6.0,57,34,15,1:39.161,196.480,1
22603,929,815,10,11,11,8,4.0,56,39,8,1:38.338,198.124,11
22604,929,826,9,26,17,9,2.0,56,36,11,1:38.725,197.348,11
22605,929,13,3,19,6,10,1.0,56,12,14,1:39.094,196.613,11
22606,929,4,1,14,14,11,0.0,56,38,13,1:38.992,196.815,11
22607,929,831,15,12,12,12,0.0,56,43,7,1:38.216,198.370,11
22608,929,807,10,27,8,13,0.0,56,40,10,1:38.653,197.492,11
22609,929,828,15,9,13,14,0.0,56,27,9,1:38.422,197.955,11
22610,929,813,208,13,16,15,0.0,56,43,4,1:37.665,199.490,11
22611,929,829,209,28,18,16,0.0,55,36,18,1:41.759,191.464,12
22612,929,833,209,98,19,17,0.0,54,36,19,1:42.033,190.949,13
22613,929,830,5,33,15,,0.0,34,32,16,1:39.607,195.600,10
22614,929,832,5,55,9,,0.0,29,13,17,1:40.651,193.571,5
22616,930,3,131,6,1,1,25.0,66,53,2,1:29.109,188.061,1
22617,930,1,131,44,2,2,18.0,66,54,1,1:28.270,189.849,1
22618,930,20,6,5,3,3,15.0,66,61,6,1:30.737,184.687,1
22619,930,822,3,77,4,4,12.0,66,44,5,1:30.711,184.740,1
22620,930,8,6,7,7,5,10.0,66,47,3,1:29.931,186.342,1
22621,930,13,3,19,9,6,8.0,66,51,4,1:30.374,185.429,1
22622,930,817,9,3,10,7,6.0,65,56,8,1:31.124,183.903,11
22623,930,154,208,8,11,8,4.0,65,46,15,1:31.945,182.261,11
22624,930,832,5,55,5,9,2.0,65,62,9,1:31.156,183.838,11
22625,930,826,9,26,8,10,1.0,65,40,11,1:31.887,182.376,11
22626,930,830,5,33,6,11,0.0,65,46,12,1:31.896,182.358,11
22627,930,831,15,12,15,12,0.0,65,41,13,1:31.928,182.294,11
22628,930,815,10,11,18,13,0.0,65,38,14,1:31.932,182.286,11
22629,930,828,15,9,16,14,0.0,65,52,16,1:32.222,181.713,11
22630,930,807,10,27,17,15,0.0,65,51,7,1:30.888,184.380,11
22631,930,18,1,22,14,16,0.0,65,46,10,1:31.162,183.826,11
22632,930,829,209,28,19,17,0.0,63,49,19,1:33.655,178.933,13
22633,930,833,209,98,20,18,0.0,62,51,20,1:34.211,177.877,14
22634,930,813,208,13,12,,0.0,45,17,17,1:32.912,180.364,3
22635,930,4,1,14,13,,0.0,26,23,18,1:33.387,179.446,23
22636,931,3,131,6,2,1,25.0,78,76,2,1:18.599,152.841,1
22637,931,20,6,5,3,2,18.0,78,75,4,1:18.854,152.347,1
22638,931,1,131,44,1,3,15.0,78,42,3,1:18.676,152.692,1
22639,931,826,9,26,5,4,12.0,78,75,7,1:19.130,151.815,1
22640,931,817,9,3,4,5,10.0,78,74,1,1:18.063,153.891,1
22641,931,8,6,7,6,6,8.0,78,74,10,1:19.651,150.822,1
22642,931,815,10,11,7,7,6.0,78,74,11,1:19.657,150.811,1
22643,931,18,1,22,10,8,4.0,78,76,9,1:19.490,151.128,1
22644,931,831,15,12,14,9,2.0,78,76,15,1:20.017,150.133,1
22645,931,832,5,55,0,10,1.0,78,48,13,1:19.816,150.511,1
22646,931,807,10,27,11,11,0.0,78,46,14,1:19.921,150.313,1
22647,931,154,208,8,15,12,0.0,78,40,17,1:20.483,149.263,1
22648,931,828,15,9,17,13,0.0,78,75,8,1:19.285,151.519,1
22649,931,822,3,77,16,14,0.0,78,74,6,1:18.944,152.173,1
22650,931,13,3,19,12,15,0.0,77,72,12,1:19.764,150.609,11
22651,931,833,209,98,19,16,0.0,76,47,18,1:21.715,147.013,12
22652,931,829,209,28,18,17,0.0,76,58,20,1:22.693,145.274,12
22653,931,830,5,33,9,,0.0,62,49,5,1:18.873,152.310,3
22654,931,4,1,14,13,,0.0,41,36,16,1:20.459,149.308,6
22655,931,813,208,13,8,,0.0,5,3,19,1:22.271,146.019,23
22656,932,1,131,44,1,1,25.0,70,64,3,1:17.472,202.648,1
22657,932,3,131,6,2,2,18.0,70,63,5,1:17.637,202.218,1
22658,932,822,3,77,4,3,15.0,70,67,6,1:17.922,201.478,1
22659,932,8,6,7,3,4,12.0,70,42,1,1:16.987,203.925,1
22660,932,20,6,5,18,5,10.0,70,59,2,1:17.105,203.613,1
22661,932,13,3,19,15,6,8.0,70,64,4,1:17.553,202.437,1
22662,932,813,208,13,6,7,6.0,70,51,10,1:18.385,200.288,1
22663,932,807,10,27,7,8,4.0,69,66,9,1:18.238,200.664,11
22664,932,826,9,26,8,9,2.0,69,69,8,1:18.048,201.153,11
22665,932,154,208,8,5,10,1.0,69,51,7,1:17.969,201.356,11
22666,932,815,10,11,10,11,0.0,69,49,14,1:18.889,199.008,11
22667,932,832,5,55,11,12,0.0,69,61,12,1:18.811,199.205,11
22668,932,817,9,3,9,13,0.0,69,67,16,1:19.060,198.578,11
22669,932,828,15,9,12,14,0.0,69,58,15,1:18.890,199.006,11
22670,932,830,5,33,19,15,0.0,69,50,11,1:18.616,199.699,11
22671,932,831,15,12,14,16,0.0,68,47,17,1:19.088,198.507,12
22672,932,829,209,28,17,17,0.0,66,38,19,1:20.707,194.525,14
22673,932,833,209,98,16,,0.0,57,37,20,1:20.804,194.292,31
22674,932,18,1,22,20,,0.0,54,49,13,1:18.856,199.092,31
22675,932,4,1,14,13,,0.0,44,41,18,1:19.580,197.280,5
22676,933,3,131,6,2,1,25.0,71,35,1,1:11.235,218.622,1
22677,933,1,131,44,1,2,18.0,71,60,2,1:11.475,217.888,1
22678,933,13,3,19,4,3,15.0,71,58,4,1:11.613,217.468,1
22679,933,20,6,5,3,4,12.0,71,44,3,1:11.499,217.815,1
22680,933,822,3,77,6,5,10.0,71,52,7,1:12.248,215.557,1
22681,933,807,10,27,5,6,8.0,71,62,12,1:12.541,214.686,1
22682,933,813,208,13,10,7,6.0,70,58,6,1:11.785,216.947,11
22683,933,830,5,33,7,8,4.0,70,64,9,1:12.349,215.256,11
22684,933,815,10,11,13,9,2.0,70,58,10,1:12.377,215.173,11
22685,933,817,9,3,18,10,1.0,70,69,5,1:11.689,217.238,11
22686,933,831,15,12,8,11,0.0,70,57,14,1:13.050,213.190,11
22687,933,826,9,26,15,12,0.0,70,54,8,1:12.316,215.354,11
22688,933,828,15,9,11,13,0.0,69,56,11,1:12.516,214.760,12
22689,933,833,209,98,16,14,0.0,68,58,16,1:14.939,207.817,13
22690,933,154,208,8,9,,0.0,35,34,13,1:12.881,213.685,6
22691,933,832,5,55,12,,0.0,35,28,15,1:13.234,212.655,75
22692,933,18,1,22,20,,0.0,8,5,17,1:52.208,138.792,31
22696,934,1,131,44,1,1,25.0,52,29,1,1:37.093,218.425,1
22697,934,3,131,6,2,2,18.0,52,24,2,1:37.403,217.730,1
22698,934,20,6,5,6,3,15.0,52,31,6,1:37.707,217.053,1
22699,934,13,3,19,3,4,12.0,52,26,3,1:37.466,217.589,1
22700,934,822,3,77,4,5,10.0,52,32,5,1:37.513,217.484,1
22701,934,826,9,26,7,6,8.0,52,28,7,1:37.910,216.603,1
22702,934,807,10,27,9,7,6.0,52,32,9,1:38.296,215.752,1
22703,934,8,6,7,5,8,4.0,51,31,4,1:37.493,217.529,11
22704,934,815,10,11,11,9,2.0,51,25,10,1:38.466,215.379,11
22705,934,4,1,14,17,10,1.0,51,30,12,1:38.883,214.471,11
22706,934,828,15,9,15,11,0.0,51,31,8,1:38.131,216.115,11
22707,934,833,209,98,20,12,0.0,49,26,15,1:42.324,207.259,13
22708,934,829,209,28,19,13,0.0,49,28,14,1:41.919,208.082,13
22709,934,832,5,55,8,,0.0,31,26,11,1:38.697,214.875,10
22710,934,817,9,3,10,,0.0,21,14,13,1:39.940,212.203,10
22711,934,830,5,33,13,,0.0,3,3,16,2:20.776,150.647,20
22716,936,20,6,5,3,1,25.0,69,63,5,1:26.772,181.759,1
22717,936,826,9,26,7,2,18.0,69,57,4,1:26.519,182.290,1
22718,936,817,9,3,4,3,15.0,69,68,1,1:24.821,185.939,1
22719,936,830,5,33,9,4,12.0,69,62,11,1:27.650,179.938,1
22720,936,4,1,14,15,5,10.0,69,67,10,1:27.311,180.637,1
22721,936,1,131,44,1,6,8.0,69,68,3,1:25.727,183.974,1
22722,936,154,208,8,10,7,6.0,69,60,14,1:28.080,179.059,1
22723,936,3,131,6,2,8,4.0,69,68,2,1:25.149,185.223,1
22724,936,18,1,22,16,9,2.0,69,65,17,1:28.535,178.139,1
22725,936,828,15,9,17,10,1.0,69,60,12,1:28.004,179.214,1
22726,936,831,15,12,18,11,0.0,69,51,15,1:28.268,178.678,1
22727,936,13,3,19,8,12,0.0,69,59,6,1:26.864,181.566,1
22728,936,822,3,77,6,13,0.0,69,51,8,1:27.058,181.161,1
22729,936,813,208,13,14,14,0.0,69,62,9,1:27.130,181.012,1
22730,936,833,209,98,19,15,0.0,67,59,20,1:29.868,175.497,12
22731,936,829,209,28,20,16,0.0,65,56,19,1:29.543,176.134,14
22732,936,832,5,55,12,,0.0,60,38,18,1:28.611,177.986,10
22733,936,8,6,7,5,,0.0,55,24,7,1:26.954,181.378,131
22734,936,815,10,11,13,,0.0,53,51,16,1:28.499,178.212,22
22735,936,807,10,27,11,,0.0,41,38,13,1:28.074,179.072,33
22736,937,1,131,44,1,1,25.0,43,34,2,1:52.504,224.120,1
22737,937,3,131,6,2,2,18.0,43,34,1,1:52.416,224.295,1
22738,937,154,208,8,9,3,15.0,43,37,12,1:54.779,219.677,1
22739,937,826,9,26,12,4,12.0,43,29,3,1:53.032,223.073,1
22740,937,815,10,11,4,5,10.0,43,29,13,1:54.796,219.645,1
22741,937,13,3,19,6,6,8.0,43,23,8,1:54.093,220.998,1
22742,937,8,6,7,16,7,6.0,43,30,9,1:54.517,220.180,1
22743,937,830,5,33,18,8,4.0,43,36,4,1:53.276,222.592,1
22744,937,822,3,77,3,9,2.0,43,23,10,1:54.646,219.932,131
22745,937,828,15,9,13,10,1.0,43,30,7,1:54.022,221.136,1
22746,937,831,15,12,14,11,0.0,43,29,6,1:53.991,221.196,1
22747,937,20,6,5,8,12,0.0,42,29,14,1:55.316,218.654,27
22748,937,4,1,14,20,13,0.0,42,34,5,1:53.692,221.778,11
22749,937,18,1,22,19,14,0.0,42,38,15,1:55.533,218.244,11
22750,937,833,209,98,17,15,0.0,42,32,18,1:58.174,213.366,11
22751,937,829,209,28,15,16,0.0,42,33,17,1:58.150,213.410,11
22752,937,832,5,55,10,,0.0,32,25,11,1:54.680,219.867,131
22753,937,817,9,3,5,,0.0,19,2,16,1:56.263,216.873,131
22756,938,1,131,44,1,1,25.0,53,48,1,1:26.672,240.617,1
22757,938,20,6,5,3,2,18.0,53,52,3,1:27.376,238.678,1
22758,938,13,3,19,5,3,15.0,53,31,8,1:27.874,237.326,1
22759,938,822,3,77,6,4,12.0,53,49,6,1:27.525,238.272,1
22760,938,8,6,7,2,5,10.0,53,43,7,1:27.584,238.111,1
22761,938,815,10,11,7,6,8.0,53,46,10,1:28.140,236.609,1
22762,938,807,10,27,9,7,6.0,52,36,14,1:28.913,234.552,11
22763,938,817,9,3,19,8,4.0,52,50,9,1:28.065,236.811,11
22764,938,828,15,9,12,9,2.0,52,22,12,1:28.516,235.604,11
22765,938,826,9,26,18,10,1.0,52,39,11,1:28.231,236.365,11
22766,938,832,5,55,17,11,0.0,52,38,5,1:27.510,238.313,11
22767,938,830,5,33,20,12,0.0,52,35,4,1:27.390,238.640,11
22768,938,831,15,12,17,13,0.0,52,51,13,1:28.653,235.240,11
22769,938,18,1,22,15,14,0.0,52,33,16,1:29.766,232.324,11
22770,938,829,209,28,13,15,0.0,51,51,17,1:31.098,228.927,12
22771,938,833,209,98,14,16,0.0,51,29,18,1:31.311,228.393,12
22772,938,3,131,6,4,17,0.0,50,43,2,1:27.067,239.525,13
22773,938,4,1,14,16,18,0.0,47,42,15,1:29.285,233.575,16
22776,939,20,6,5,1,1,25.0,61,53,2,1:50.069,165.659,1
22777,939,817,9,3,2,2,18.0,61,52,1,1:50.041,165.701,1
22778,939,8,6,7,3,3,15.0,61,48,5,1:50.341,165.251,1
22779,939,3,131,6,6,4,12.0,61,50,7,1:50.934,164.368,1
22780,939,822,3,77,7,5,10.0,61,49,10,1:51.342,163.765,1
22781,939,826,9,26,4,6,8.0,61,36,8,1:51.109,164.109,1
22782,939,815,10,11,13,7,6.0,61,44,12,1:51.970,162.847,1
22783,939,830,5,33,8,8,4.0,61,43,4,1:50.298,165.315,1
22784,939,832,5,55,14,9,2.0,61,43,6,1:50.401,165.161,1
22785,939,831,15,12,16,10,1.0,61,36,15,1:52.566,161.984,1
22786,939,828,15,9,17,11,0.0,61,30,11,1:51.594,163.395,1
22787,939,813,208,13,18,12,0.0,61,57,3,1:50.175,165.500,1
22788,939,154,208,8,10,13,0.0,59,28,13,1:52.353,162.292,27
22789,939,834,209,53,20,14,0.0,59,43,19,1:55.312,158.127,12
22790,939,829,209,28,19,15,0.0,59,45,20,1:55.890,157.338,12
22791,939,18,1,22,15,,0.0,52,43,9,1:51.167,164.023,6
22792,939,4,1,14,12,,0.0,33,27,16,1:53.325,160.900,6
22793,939,1,131,44,5,,0.0,32,24,14,1:52.505,162.072,37
22794,939,13,3,19,9,,0.0,30,19,17,1:53.666,160.417,6
22795,939,807,10,27,11,,0.0,12,6,18,1:53.868,160.132,4
22796,940,1,131,44,2,1,25.0,53,33,1,1:36.145,217.434,1
22797,940,3,131,6,1,2,18.0,53,31,2,1:37.147,215.191,1
22798,940,20,6,5,4,3,15.0,53,32,3,1:37.906,213.523,1
22799,940,8,6,7,6,4,12.0,53,32,4,1:38.035,213.242,1
22800,940,822,3,77,3,5,10.0,53,41,8,1:38.241,212.795,1
22801,940,807,10,27,13,6,8.0,53,43,9,1:38.331,212.600,1
22802,940,154,208,8,8,7,6.0,53,35,6,1:38.167,212.955,1
22803,940,813,208,13,11,8,4.0,53,39,5,1:38.136,213.022,1
22804,940,830,5,33,17,9,2.0,53,32,7,1:38.237,212.803,1
22805,940,832,5,55,10,10,1.0,52,16,13,1:38.686,211.835,11
22806,940,4,1,14,12,11,0.0,52,45,16,1:39.614,209.862,11
22807,940,815,10,11,9,12,0.0,52,50,11,1:38.591,212.039,11
22808,940,826,9,26,20,13,0.0,52,36,10,1:38.366,212.524,11
22809,940,828,15,9,15,14,0.0,52,28,15,1:39.343,210.434,11
22810,940,817,9,3,7,15,0.0,52,32,14,1:38.898,211.381,11
22811,940,18,1,22,14,16,0.0,52,31,18,1:40.121,208.799,11
22812,940,13,3,19,5,17,0.0,51,51,12,1:38.595,212.031,12
22813,940,834,209,53,19,18,0.0,51,35,20,1:41.467,206.029,12
22814,940,829,209,28,18,19,0.0,50,44,19,1:41.452,206.060,13
22815,940,831,15,12,16,,0.0,49,39,17,1:40.088,208.868,31
22816,941,1,131,44,2,1,25.0,53,44,3,1:40.573,209.328,1
22817,941,20,6,5,4,2,18.0,53,51,1,1:40.071,210.378,1
22818,941,815,10,11,7,3,15.0,53,48,9,1:41.772,206.862,1
22819,941,13,3,19,15,4,12.0,53,48,4,1:40.881,208.689,1
22820,941,8,6,7,5,8,4.0,53,48,2,1:40.294,209.910,1
22821,941,831,15,12,12,6,8.0,53,52,6,1:41.372,207.678,1
22822,941,813,208,13,14,7,6.0,53,52,7,1:41.507,207.402,1
22824,941,18,1,22,13,9,2.0,53,53,13,1:43.068,204.261,1
22825,941,830,5,33,9,10,1.0,53,45,15,1:43.265,203.871,1
22826,941,4,1,14,19,11,0.0,53,29,12,1:42.639,205.115,1
22827,941,822,3,77,3,12,0.0,52,45,5,1:41.134,208.167,4
22828,941,833,209,98,18,13,0.0,52,50,17,1:45.049,200.409,11
22829,941,829,209,28,17,14,0.0,51,50,16,1:44.926,200.644,12
22830,941,817,9,3,10,15,0.0,47,43,10,1:41.888,206.626,22
22831,941,832,5,55,20,,0.0,45,44,11,1:42.258,205.879,23
22832,941,154,208,8,8,,0.0,11,7,18,1:45.266,199.996,3
22833,941,3,131,6,1,,0.0,7,6,14,1:43.133,204.132,37
22837,942,1,131,44,2,1,25.0,56,48,2,1:40.738,197.014,1
22838,942,3,131,6,1,2,18.0,56,49,1,1:40.666,197.154,1
22839,942,20,6,5,13,3,15.0,56,52,3,1:41.330,195.863,1
22840,942,830,5,33,8,4,12.0,56,51,9,1:43.172,192.366,1
22841,942,815,10,11,5,5,10.0,56,54,7,1:43.010,192.668,1
22842,942,18,1,22,11,6,8.0,56,50,8,1:43.026,192.638,1
22843,942,832,5,55,20,7,6.0,56,51,5,1:42.660,193.325,1
22844,942,813,208,13,12,8,4.0,56,51,6,1:42.849,192.970,1
22845,942,831,15,12,15,9,2.0,56,54,12,1:44.407,190.090,1
22846,942,817,9,3,3,10,1.0,56,53,4,1:41.980,194.614,1
22847,942,4,1,14,9,11,0.0,56,55,11,1:44.323,190.243,1
22848,942,834,209,53,17,12,0.0,56,50,16,1:48.173,183.472,1
22849,942,826,9,26,4,,0.0,41,41,10,1:43.728,191.335,3
22850,942,807,10,27,6,,0.0,35,24,13,1:45.095,188.846,3
22851,942,828,15,9,14,,0.0,25,24,15,1:47.381,184.825,31
22852,942,8,6,7,18,,0.0,25,24,14,1:46.186,186.905,135
22853,942,13,3,19,7,,0.0,23,22,17,1:48.231,183.374,31
22854,942,154,208,8,10,,0.0,10,8,18,1:59.612,165.926,31
22855,942,822,3,77,16,,0.0,5,3,19,2:31.939,130.623,31
22857,943,3,131,6,1,1,25.0,71,67,1,1:20.521,192.426,1
22858,943,1,131,44,2,2,18.0,71,67,2,1:20.723,191.945,1
22859,943,822,3,77,6,3,15.0,71,68,4,1:21.585,189.917,1
22860,943,826,9,26,4,4,12.0,71,69,3,1:21.549,190.001,1
22861,943,817,9,3,5,5,10.0,71,70,5,1:21.625,189.824,1
22862,943,13,3,19,7,6,8.0,71,71,7,1:22.009,188.935,1
22863,943,807,10,27,10,7,6.0,71,69,9,1:22.391,188.059,1
22864,943,815,10,11,9,8,4.0,71,51,12,1:22.757,187.227,1
22865,943,830,5,33,8,9,2.0,71,70,10,1:22.603,187.576,1
22866,943,154,208,8,12,10,1.0,71,69,13,1:22.893,186.920,1
22867,943,813,208,13,13,11,0.0,71,70,14,1:22.963,186.762,1
22868,943,828,15,9,14,12,0.0,71,62,11,1:22.716,187.320,1
22869,943,832,5,55,11,13,0.0,71,46,8,1:22.172,188.560,1
22870,943,18,1,22,20,14,0.0,71,49,15,1:23.006,186.666,1
22871,943,834,209,53,16,15,0.0,69,69,18,1:25.005,182.276,12
22872,943,829,209,28,17,16,0.0,69,67,19,1:25.540,181.136,12
22873,943,831,15,12,15,,0.0,57,48,16,1:23.350,185.895,23
22874,943,20,6,5,3,,0.0,50,48,6,1:21.847,189.309,3
22875,943,8,6,7,19,,0.0,21,20,17,1:24.054,184.338,4
22877,944,3,131,6,1,1,25.0,71,57,2,1:14.957,206.950,1
22878,944,1,131,44,2,2,18.0,71,51,1,1:14.832,207.296,1
22879,944,20,6,5,3,3,15.0,71,57,3,1:15.046,206.705,1
22880,944,8,6,7,4,4,12.0,71,48,4,1:15.416,205.691,1
22881,944,822,3,77,7,5,10.0,70,61,10,1:16.039,204.005,11
22882,944,807,10,27,5,6,8.0,70,66,16,1:16.774,202.052,11
22883,944,826,9,26,6,7,6.0,70,41,14,1:16.500,202.776,11
22884,944,154,208,8,14,8,4.0,70,57,5,1:15.739,204.813,11
22885,944,830,5,33,9,9,2.0,70,56,9,1:15.972,204.185,11
22886,944,813,208,13,15,10,1.0,70,63,13,1:16.354,203.164,11
22887,944,817,9,3,19,11,0.0,70,56,11,1:16.313,203.273,11
22888,944,815,10,11,11,12,0.0,70,53,8,1:15.970,204.191,11
22889,944,831,15,12,13,13,0.0,70,41,17,1:16.794,202.000,11
22890,944,18,1,22,16,14,0.0,70,53,12,1:16.321,203.252,11
22891,944,4,1,14,20,15,0.0,70,54,15,1:16.519,202.726,11
22892,944,828,15,9,12,16,0.0,69,57,7,1:15.789,204.678,12
22893,944,829,209,28,18,17,0.0,67,42,19,1:19.098,196.116,14
22894,944,834,209,53,17,18,0.0,67,43,18,1:18.617,197.316,14
22896,944,13,3,19,8,,0.0,70,57,6,1:15.743,204.803,96
22897,945,3,131,6,1,1,25.0,55,37,5,1:45.356,189.779,1
22898,945,1,131,44,2,2,18.0,55,44,1,1:44.517,191.302,1
22899,945,8,6,7,3,3,15.0,55,47,4,1:44.942,190.528,1
22900,945,20,6,5,15,4,12.0,55,48,2,1:44.550,191.242,1
22901,945,815,10,11,4,5,10.0,55,30,8,1:45.892,188.818,1
22902,945,817,9,3,5,6,8.0,55,46,9,1:46.305,188.085,1
22903,945,807,10,27,7,7,6.0,55,29,16,1:47.064,186.751,1
22904,945,13,3,19,8,8,4.0,55,33,14,1:46.984,186.891,1
22905,945,154,208,8,18,9,2.0,55,47,7,1:45.859,188.877,1
22906,945,826,9,26,9,10,1.0,55,27,13,1:46.882,187.069,1
22907,945,832,5,55,10,11,0.0,55,38,15,1:46.998,186.867,1
22908,945,18,1,22,12,12,0.0,54,29,17,1:47.509,185.978,11
22909,945,822,3,77,6,13,0.0,54,45,11,1:46.464,187.804,11
22910,945,828,15,9,17,14,0.0,54,48,12,1:46.517,187.710,11
22911,945,831,15,12,14,15,0.0,54,46,10,1:46.424,187.874,11
22912,945,830,5,33,11,16,0.0,54,40,6,1:45.746,189.079,11
22913,945,4,1,14,16,17,0.0,53,52,3,1:44.796,190.793,12
22914,945,829,209,28,19,18,0.0,53,53,18,1:49.610,182.414,12
22915,945,833,209,98,20,19,0.0,52,26,19,1:51.213,179.784,13
22917,948,3,131,6,2,1,25.0,57,21,3,1:30.557,210.815,1
22918,948,1,131,44,1,2,18.0,57,48,4,1:30.646,210.608,1
22919,948,20,6,5,3,3,15.0,57,23,2,1:29.951,212.235,1
22920,948,817,9,3,8,4,12.0,57,49,1,1:28.997,214.510,1
22921,948,13,3,19,6,5,10.0,57,39,9,1:32.288,206.861,1
22922,948,154,210,8,19,6,8.0,57,48,17,1:32.862,205.582,1
22923,948,807,10,27,10,7,6.0,57,49,16,1:32.833,205.646,1
22924,948,822,3,77,16,8,4.0,57,51,14,1:32.725,205.886,1
22925,948,832,5,55,7,9,2.0,57,23,7,1:31.671,208.253,1
22926,948,830,5,33,5,10,1.0,57,44,6,1:31.516,208.606,1
22927,948,835,4,30,13,11,0.0,57,14,18,1:32.955,205.376,1
22928,948,825,4,20,14,12,0.0,57,45,10,1:32.452,206.494,1
22929,948,815,10,11,9,13,0.0,57,39,15,1:32.780,205.764,1
22930,948,18,1,22,12,14,0.0,56,33,8,1:31.684,208.223,11
22931,948,831,15,12,17,15,0.0,56,48,13,1:32.711,205.917,11
22932,948,836,209,94,21,16,0.0,56,34,12,1:32.673,206.001,11
22933,948,828,15,9,15,,0.0,38,15,21,1:33.892,203.327,5
22934,948,8,6,7,4,,0.0,21,21,5,1:30.701,210.480,5
22935,948,837,209,88,22,,0.0,17,15,20,1:33.847,203.424,26
22936,948,821,210,21,20,,0.0,16,4,19,1:32.998,205.281,4
22937,948,4,1,14,11,,0.0,16,14,11,1:32.553,206.268,4
22939,949,3,131,6,2,1,25.0,57,41,1,1:34.482,206.210,1
22940,949,8,6,7,4,2,18.0,57,39,3,1:35.158,204.745,1
22941,949,1,131,44,1,3,15.0,57,43,2,1:34.677,205.785,1
22942,949,817,9,3,5,4,12.0,57,44,9,1:36.064,202.814,1
22943,949,154,210,8,9,5,10.0,57,42,11,1:36.095,202.749,1
22944,949,830,5,33,10,6,8.0,57,49,7,1:35.504,204.004,1
22945,949,826,9,26,15,7,6.0,56,36,8,1:35.678,203.633,11
22946,949,13,3,19,7,8,4.0,56,31,16,1:37.560,199.704,11
22947,949,822,3,77,6,9,2.0,56,37,15,1:37.077,200.698,11
22948,949,838,1,47,12,10,1.0,56,44,12,1:36.121,202.694,11
22949,949,825,4,20,22,11,0.0,56,40,14,1:36.730,201.418,11
22950,949,828,15,9,17,12,0.0,56,32,17,1:38.003,198.802,11
22951,949,836,209,94,16,13,0.0,56,43,6,1:35.448,204.123,11
22952,949,831,15,12,21,14,0.0,56,49,5,1:35.360,204.312,11
22953,949,807,10,27,8,15,0.0,56,53,4,1:35.188,204.681,11
22954,949,815,10,11,18,16,0.0,56,39,10,1:36.067,202.808,11
22955,949,837,209,88,20,17,0.0,56,47,13,1:36.685,201.512,11
22956,949,832,5,55,11,,0.0,29,22,18,1:38.408,197.983,31
22957,949,821,210,21,13,,0.0,9,2,19,1:39.341,196.124,31
22958,949,18,1,22,14,,0.0,6,3,20,1:39.427,195.954,131
22961,950,3,131,6,1,1,25.0,56,38,6,1:40.418,195.419,1
22962,950,20,6,5,4,2,18.0,56,37,9,1:40.610,195.046,1
22963,950,826,9,26,6,3,15.0,56,38,14,1:41.546,193.248,1
22964,950,817,9,3,2,4,12.0,56,55,11,1:41.015,194.264,1
22965,950,8,6,7,3,5,10.0,56,40,8,1:40.593,195.079,1
22966,950,13,3,19,10,6,8.0,56,34,16,1:41.815,192.737,1
22967,950,1,131,44,22,7,6.0,56,32,10,1:40.662,194.945,1
22968,950,830,5,33,9,8,4.0,56,41,5,1:40.399,195.456,1
22969,950,832,5,55,8,9,2.0,56,35,12,1:41.485,193.364,1
22970,950,822,3,77,5,10,1.0,56,23,15,1:41.558,193.225,1
22971,950,815,10,11,7,11,0.0,56,30,17,1:41.846,192.679,1
22972,950,4,1,14,11,12,0.0,56,36,19,1:42.226,191.962,1
22973,950,18,1,22,12,13,0.0,56,46,3,1:40.298,195.652,1
22974,950,821,210,21,18,14,0.0,55,45,4,1:40.368,195.516,11
22975,950,807,10,27,13,15,0.0,55,48,1,1:39.824,196.581,11
22976,950,828,15,9,15,16,0.0,55,41,22,1:43.269,190.024,11
22977,950,825,4,20,17,17,0.0,55,22,21,1:42.311,191.803,11
22978,950,836,209,94,21,18,0.0,55,48,13,1:41.489,193.356,11
22979,950,154,210,8,14,19,0.0,55,47,2,1:39.923,196.387,11
22980,950,831,15,12,16,20,0.0,55,42,7,1:40.582,195.100,11
22981,950,837,209,88,20,21,0.0,55,42,18,1:42.009,192.371,11
22982,950,835,4,30,19,22,0.0,55,26,20,1:42.232,191.951,11
22983,951,3,131,6,1,1,25.0,53,52,1,1:39.094,212.452,1
22984,951,1,131,44,10,2,18.0,53,36,4,1:40.266,209.969,1
22985,951,8,6,7,3,3,15.0,53,47,3,1:40.101,210.315,1
22986,951,822,3,77,2,4,12.0,53,37,6,1:41.159,208.115,1
22987,951,13,3,19,4,5,10.0,53,52,2,1:39.743,211.070,1
22988,951,4,1,14,14,6,8.0,52,52,5,1:40.347,209.799,11
22989,951,825,4,20,17,7,6.0,52,50,9,1:41.832,206.740,11
22990,951,154,210,8,15,8,4.0,52,51,12,1:42.026,206.347,11
22991,951,815,10,11,6,9,2.0,52,47,10,1:41.897,206.608,11
22992,951,18,1,22,12,10,1.0,52,50,8,1:41.720,206.968,11
22993,951,817,9,3,5,11,0.0,52,46,7,1:41.179,208.074,11
22994,951,832,5,55,11,12,0.0,52,41,15,1:42.205,205.986,11
22995,951,835,4,30,18,13,0.0,52,37,19,1:42.660,205.073,11
22996,951,828,15,9,22,14,0.0,52,45,14,1:42.050,206.298,11
